ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10225237,HY412368,09/06/2015 02:26:00 AM,105XX S OGLESBY AVE,1330,CRIMINAL TRESPASS,TO LAND,CHA PARKING LOT/GROUNDS,true,false,0434,004,10,51,26,1193860,1835599,2015,02/10/2018 03:50:01 PM,41.703823312,-87.565729315,"(41.703823312, -87.565729315)"
10225239,HY412382,09/06/2015 02:00:00 AM,008XX N LECLAIRE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1531,015,37,25,07,1142202,1905146,2015,02/10/2018 03:50:01 PM,41.895779509,-87.753174201,"(41.895779509, -87.753174201)"
10225240,HY412366,09/06/2015 03:15:00 AM,038XX W 65TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0833,008,13,65,08B,1151834,1861225,2015,09/17/2015 11:37:18 AM,41.775070447,-87.718951468,"(41.775070447, -87.718951468)"
10225241,HY412198,09/05/2015 11:00:00 PM,012XX S CANAL ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0124,001,2,28,06,1173311,1894734,2015,02/10/2018 03:50:01 PM,41.866574238,-87.639227275,"(41.866574238, -87.639227275)"
10225242,HY412363,09/06/2015 02:00:00 AM,008XX N LECLAIRE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1531,015,37,25,07,1142202,1905133,2015,02/10/2018 03:50:01 PM,41.895743835,-87.753174524,"(41.895743835, -87.753174524)"
12012127,JD189186,03/18/2020 02:03:00 AM,039XX W JACKSON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,false,true,1132,011,28,26,07,1150196,1898398,2020,03/25/2020 03:47:29 PM,41.877110187,-87.723989719,"(41.877110187, -87.723989719)"
10041923,HY231397,04/21/2015 04:30:00 PM,024XX E 78TH ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0421,004,7,43,06,1194014,1853728,2015,02/10/2018 03:50:01 PM,41.753567171,-87.564572519,"(41.753567171, -87.564572519)"
10225243,HY412348,09/06/2015 03:21:00 AM,010XX W SCHOOL ST,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,true,false,1924,019,44,6,18,1168574,1922080,2015,02/10/2018 03:50:01 PM,41.94171715,-87.655824323,"(41.94171715, -87.655824323)"
10225245,HY412357,09/06/2015 02:45:00 AM,008XX W BUENA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1915,019,46,3,03,1170056,1928201,2015,02/10/2018 03:50:01 PM,41.958481128,-87.650198077,"(41.958481128, -87.650198077)"
10225246,HY412375,09/06/2015 03:10:00 AM,057XX N DRAKE AVE,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),true,false,1711,017,39,13,08B,1151679,1937938,2015,02/10/2018 03:50:01 PM,41.985582196,-87.717501746,"(41.985582196, -87.717501746)"
10225247,HY412329,09/06/2015 01:56:00 AM,078XX S ESSEX AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0421,004,7,43,08B,1194221,1853427,2015,02/10/2018 03:50:01 PM,41.752736126,-87.56382382,"(41.752736126, -87.56382382)"
10225248,HY412288,09/06/2015 02:15:00 AM,017XX W 18TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1234,012,25,31,08B,1164988,1891449,2015,02/10/2018 03:50:01 PM,41.857740504,-87.669874959,"(41.857740504, -87.669874959)"
10225249,HY412195,09/05/2015 11:35:00 PM,033XX N LAMON AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1634,016,38,15,08A,1143117,1921600,2015,02/10/2018 03:50:01 PM,41.940913981,-87.749402086,"(41.940913981, -87.749402086)"
10225250,HY411120,09/05/2015 03:46:00 AM,016XX W HUBBARD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1215,012,27,24,14,1165229,1903157,2015,02/10/2018 03:50:01 PM,41.889863125,-87.668657555,"(41.889863125, -87.668657555)"
10225251,HY412237,09/06/2015 12:30:00 AM,037XX N OLCOTT AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1631,016,36,17,08B,1125415,1923802,2015,02/10/2018 03:50:01 PM,41.947268999,-87.81441579,"(41.947268999, -87.81441579)"
10225252,HY412283,09/06/2015 12:50:00 AM,059XX W BELLE PLAINE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,true,1624,016,38,15,02,1135859,1926645,2015,02/10/2018 03:50:01 PM,41.954890553,-87.775957747,"(41.954890553, -87.775957747)"
10225253,HY412351,09/06/2015 03:00:00 AM,058XX S FAIRFIELD AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,APARTMENT,true,false,0824,008,16,63,24,1159043,1865731,2015,02/10/2018 03:50:01 PM,41.787291181,-87.692400898,"(41.787291181, -87.692400898)"
10225254,HY412367,09/06/2015 03:10:00 AM,003XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0114,001,42,32,06,1177263,1902734,2015,02/10/2018 03:50:01 PM,41.888438092,-87.624476665,"(41.888438092, -87.624476665)"
10225256,HY412343,09/06/2015 02:40:00 AM,027XX S DEARBORN ST,051A,ASSAULT,AGGRAVATED: HANDGUN,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,0133,001,3,35,04A,1176315,1886573,2015,02/10/2018 03:50:01 PM,41.844112707,-87.628445336,"(41.844112707, -87.628445336)"
10225257,HY412401,09/05/2015 09:00:00 PM,005XX N KINGSBURY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1831,018,42,8,14,1173011,1903904,2015,02/10/2018 03:50:01 PM,41.891743966,-87.640056666,"(41.891743966, -87.640056666)"
10225258,HY412392,09/06/2015 04:06:00 AM,067XX S CLAREMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0832,008,17,66,14,1161896,1859865,2015,02/10/2018 03:50:01 PM,41.771135238,-87.682103024,"(41.771135238, -87.682103024)"
10225260,HY412371,09/06/2015 01:30:00 AM,007XX E 43RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0221,002,4,38,14,1181870,1876661,2015,02/10/2018 03:50:01 PM,41.816786571,-87.608366737,"(41.816786571, -87.608366737)"
10225264,HY412271,09/03/2015 06:30:00 AM,056XX W 56TH ST,0810,THEFT,OVER $500,RESIDENCE,false,false,0811,008,23,56,06,1139567,1866899,2015,02/10/2018 03:50:01 PM,41.79087259,-87.763783673,"(41.79087259, -87.763783673)"
10225265,HY412385,09/06/2015 01:40:00 AM,006XX E 51ST ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,0233,002,4,40,04B,1181204,1871330,2015,02/10/2018 03:50:01 PM,41.802173267,-87.610974131,"(41.802173267, -87.610974131)"
10225266,HY412397,09/06/2015 03:30:00 AM,039XX W 19TH ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,1014,010,24,29,08B,1150204,1890342,2015,02/10/2018 03:50:01 PM,41.855003423,-87.724170238,"(41.855003423, -87.724170238)"
10225267,HY412377,09/06/2015 03:45:00 AM,019XX W CERMAK RD,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,1034,010,25,31,06,1163695,1889417,2015,02/10/2018 03:50:01 PM,41.852191819,-87.674678252,"(41.852191819, -87.674678252)"
10225268,HY412322,09/06/2015 02:20:00 AM,075XX N CLARK ST,0810,THEFT,OVER $500,TAVERN/LIQUOR STORE,true,false,2422,024,49,1,06,1162873,1950056,2015,02/10/2018 03:50:01 PM,42.018606063,-87.675988718,"(42.018606063, -87.675988718)"
10225269,HY412386,09/06/2015 03:44:00 AM,0000X W DIVISION ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1824,018,42,8,08B,1175950,1908370,2015,02/10/2018 03:50:01 PM,41.903933222,-87.629128536,"(41.903933222, -87.629128536)"
10225270,HY412290,09/06/2015 12:31:00 AM,022XX N LINCOLN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,false,true,1812,018,43,7,26,1171478,1915284,2015,02/10/2018 03:50:01 PM,41.923005158,-87.645351431,"(41.923005158, -87.645351431)"
11645833,JC213044,05/05/2012 12:25:00 PM,057XX W OHIO ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1511,015,29,25,11,,,2012,04/06/2019 04:04:43 PM,,,
10225271,HY412398,09/06/2015 12:30:00 AM,015XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1424,014,1,24,06,1163120,1910322,2015,02/10/2018 03:50:01 PM,41.909568995,-87.676201167,"(41.909568995, -87.676201167)"
11863808,JC476236,10/05/2019 06:30:00 PM,0000X N LOOMIS ST,0810,THEFT,OVER $500,RESIDENCE,false,false,1224,012,27,28,06,1166986,1900306,2019,10/20/2019 03:56:02 PM,41.88200224,-87.662286977,"(41.88200224, -87.662286977)"
10225272,HY412361,09/06/2015 03:15:00 AM,002XX E PEARSON ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,1833,018,42,8,26,1178638,1906104,2015,02/10/2018 03:50:01 PM,41.897654247,-87.619324251,"(41.897654247, -87.619324251)"
10225273,HY411056,09/05/2015 01:48:00 AM,004XX W MELROSE ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE-GARAGE,false,false,1925,019,44,6,03,1172600,1921918,2015,02/10/2018 03:50:01 PM,41.941184346,-87.64103203,"(41.941184346, -87.64103203)"
10225274,HY412412,09/06/2015 02:49:00 AM,105XX S OGLESBY AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,true,false,0434,004,10,51,24,1193860,1835569,2015,02/10/2018 03:50:01 PM,41.703740989,-87.565730294,"(41.703740989, -87.565730294)"
10225276,HY412320,09/06/2015 01:00:00 AM,053XX S CORNELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0234,002,5,41,08B,1188158,1870250,2015,02/10/2018 03:50:01 PM,41.799046471,-87.58550578,"(41.799046471, -87.58550578)"
10225277,HY412400,09/06/2015 03:40:00 AM,004XX S CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1522,015,29,25,08B,1139130,1897338,2015,02/10/2018 03:50:01 PM,41.874409806,-87.764647184,"(41.874409806, -87.764647184)"
10225278,HY412416,09/06/2015 03:34:00 AM,045XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,1113,011,28,26,06,1146319,1898306,2015,02/10/2018 03:50:01 PM,41.876932377,-87.738227419,"(41.876932377, -87.738227419)"
10225279,HY412275,09/06/2015 01:30:00 AM,076XX S WINCHESTER AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,0611,006,18,71,03,1164682,1854039,2015,02/10/2018 03:50:01 PM,41.755089543,-87.672054688,"(41.755089543, -87.672054688)"
10225280,HY412387,09/06/2015 03:15:00 AM,016XX W 115TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,BAR OR TAVERN,false,false,2234,022,34,75,04A,1167266,1828441,2015,02/10/2018 03:50:01 PM,41.684789786,-87.6633151,"(41.684789786, -87.6633151)"
10225281,HY412325,09/06/2015 02:23:00 AM,083XX S PERRY AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,true,0622,006,21,44,04A,1177060,1849717,2015,02/10/2018 03:50:01 PM,41.742959421,-87.62682291,"(41.742959421, -87.62682291)"
10225282,HY409709,09/04/2015 06:26:00 AM,045XX N BROADWAY,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,false,false,1913,019,46,3,04B,1168195,1930423,2015,02/10/2018 03:50:01 PM,41.964618881,-87.656975296,"(41.964618881, -87.656975296)"
10225283,HY412303,09/06/2015 01:59:00 AM,053XX S LAWNDALE AVE,0291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,RESIDENCE,true,true,0822,008,23,62,02,1152615,1868916,2015,02/10/2018 03:50:01 PM,41.79616037,-87.715885925,"(41.79616037, -87.715885925)"
10225284,HY412393,09/06/2015 03:00:00 AM,024XX W DEVON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,2412,024,50,2,14,1158691,1942407,2015,02/10/2018 03:50:01 PM,41.997704063,-87.691588808,"(41.997704063, -87.691588808)"
10225285,HY412171,09/05/2015 11:20:00 PM,018XX W FARWELL AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,true,false,2424,024,49,1,04A,1162801,1945648,2015,02/10/2018 03:50:01 PM,42.006511933,-87.676378151,"(42.006511933, -87.676378151)"
10225286,HY412402,09/06/2015 03:30:00 AM,118XX S YALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0522,005,34,53,07,1176741,1826376,2015,02/10/2018 03:50:01 PM,41.67891566,-87.628691588,"(41.67891566, -87.628691588)"
10225287,HY406826,09/01/2015 11:30:00 AM,077XX S RHODES AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,RESIDENCE-GARAGE,false,false,0624,006,6,69,07,1181245,1853836,2015,02/10/2018 03:50:01 PM,41.754167102,-87.611362411,"(41.754167102, -87.611362411)"
10225288,HY412360,09/06/2015 03:30:00 AM,084XX S HONORE ST,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0614,006,18,71,08B,1165486,1848699,2015,02/10/2018 03:50:01 PM,41.740418815,-87.669259274,"(41.740418815, -87.669259274)"
10225289,HY412391,09/06/2015 02:00:00 AM,085XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0613,006,21,71,08B,1169813,1848186,2015,02/10/2018 03:50:01 PM,41.738918351,-87.653420453,"(41.738918351, -87.653420453)"
10225290,HY406854,09/02/2015 02:20:00 AM,075XX S CHAMPLAIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0624,006,6,69,14,1181871,1855111,2015,02/10/2018 03:50:01 PM,41.757651399,-87.609029009,"(41.757651399, -87.609029009)"
10225291,HY412396,09/06/2015 04:10:00 AM,098XX S MERRILL AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0431,004,7,51,05,1192394,1840222,2015,02/10/2018 03:50:01 PM,41.716545037,-87.570947551,"(41.716545037, -87.570947551)"
10225292,HY411161,09/05/2015 04:30:00 AM,011XX W 18TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,false,false,1235,012,25,31,11,1168862,1891562,2015,02/10/2018 03:50:01 PM,41.85796756,-87.655651842,"(41.85796756, -87.655651842)"
11227287,JB147188,10/08/2017 03:00:00 AM,092XX S RACINE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,2222,022,21,73,02,,,2017,02/11/2018 03:57:41 PM,,,
10225293,HY409640,09/03/2015 09:00:00 PM,023XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1225,012,2,28,08B,1160842,1898642,2015,02/10/2018 03:50:01 PM,41.877565688,-87.684893829,"(41.877565688, -87.684893829)"
10225294,HY412378,09/06/2015 03:50:00 AM,014XX W LAKE ST,0560,ASSAULT,SIMPLE,BAR OR TAVERN,true,false,1224,012,27,28,08A,1166633,1901539,2015,02/10/2018 03:50:01 PM,41.885393253,-87.663547848,"(41.885393253, -87.663547848)"
10225295,HY412428,09/06/2015 05:00:00 AM,016XX W WARREN BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1224,012,27,28,03,1165396,1900424,2015,02/10/2018 03:50:01 PM,41.882360009,-87.668122063,"(41.882360009, -87.668122063)"
11227583,JB147595,03/28/2017 02:00:00 PM,026XX W 79TH ST,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,false,false,0835,008,18,70,05,,,2017,02/11/2018 03:57:41 PM,,,
10225296,HY412414,09/06/2015 04:57:00 AM,017XX N PULASKI RD,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,true,false,2535,025,30,20,18,1149436,1911560,2015,02/10/2018 03:50:01 PM,41.913242861,-87.726438397,"(41.913242861, -87.726438397)"
10225298,HY412410,09/06/2015 04:30:00 AM,009XX W BELMONT AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,BAR OR TAVERN,true,false,1924,019,44,6,04B,1169247,1921430,2015,02/10/2018 03:50:01 PM,41.939918899,-87.653369734,"(41.939918899, -87.653369734)"
11227293,JB147230,09/09/2017 08:17:00 PM,060XX S EBERHART AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0313,003,20,42,06,,,2017,02/11/2018 03:57:41 PM,,,
10045766,HY234363,04/24/2015 03:30:00 PM,044XX W MONTANA ST,2022,NARCOTICS,POSS: COCAINE,ALLEY,true,false,2524,025,31,20,18,1146361,1915952,2015,02/10/2018 03:50:01 PM,41.925354094,-87.737623298,"(41.925354094, -87.737623298)"
10225300,HY412420,09/06/2015 04:26:00 AM,013XX N HUDSON AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,1821,018,27,8,08B,1173068,1909520,2015,02/10/2018 03:50:01 PM,41.907153315,-87.639680572,"(41.907153315, -87.639680572)"
10225301,HY412409,09/06/2015 04:40:00 AM,0000X E CULLERTON ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0131,001,3,33,03,1177012,1890716,2015,02/10/2018 03:50:01 PM,41.855465665,-87.625762224,"(41.855465665, -87.625762224)"
11227634,JB147599,08/26/2017 10:00:00 AM,001XX W RANDOLPH ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL/MOTEL,false,false,0122,001,42,32,02,,,2017,02/11/2018 03:57:41 PM,,,
10225302,HY412399,09/06/2015 03:52:00 AM,007XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1135,011,2,27,08B,1157822,1896479,2015,02/10/2018 03:50:01 PM,41.871692279,-87.696041461,"(41.871692279, -87.696041461)"
10225303,HY410996,09/05/2015 12:35:00 AM,011XX N CLEVELAND AVE,031A,ROBBERY,ARMED: HANDGUN,TAXICAB,true,false,1823,018,27,8,03,1172667,1908071,2015,02/10/2018 03:50:01 PM,41.903186071,-87.641196552,"(41.903186071, -87.641196552)"
10225304,HY412206,09/06/2015 12:11:00 AM,007XX N SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1121,011,27,23,08B,1154574,1904769,2015,02/10/2018 03:50:01 PM,41.894506426,-87.707744348,"(41.894506426, -87.707744348)"
10225305,HY412267,09/05/2015 07:30:00 AM,002XX E ERIE ST,1755,OFFENSE INVOLVING CHILDREN,CHILD ABANDONMENT,HOSPITAL BUILDING/GROUNDS,false,false,1834,018,42,8,20,1178056,1904830,2015,12/18/2018 04:13:04 PM,41.894171604,-87.621500665,"(41.894171604, -87.621500665)"
10225306,HY412421,09/06/2015 04:52:00 AM,014XX W CERMAK RD,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1235,012,25,31,04A,1167209,1889523,2015,02/10/2018 03:50:01 PM,41.852408005,-87.661777875,"(41.852408005, -87.661777875)"
10225307,HY412425,09/06/2015 04:55:00 AM,047XX W RACE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1111,011,28,25,14,1144691,1903241,2015,02/10/2018 03:50:01 PM,41.890505423,-87.744080595,"(41.890505423, -87.744080595)"
10225308,HY412341,09/06/2015 02:35:00 AM,013XX W ADDISON ST,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,SIDEWALK,true,false,1923,019,44,6,22,1166847,1924028,2015,09/17/2015 11:37:18 AM,41.947099832,-87.662115668,"(41.947099832, -87.662115668)"
10225309,HY412380,09/06/2015 03:15:00 AM,009XX N HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1112,011,27,23,08B,1150881,1906019,2015,02/10/2018 03:50:01 PM,41.898009641,-87.721274991,"(41.898009641, -87.721274991)"
10225310,HY412349,09/06/2015 01:45:00 AM,0000X E CHESTNUT ST,0560,ASSAULT,SIMPLE,HOTEL/MOTEL,false,false,1833,018,42,8,08A,1176408,1906333,2015,02/10/2018 03:50:01 PM,41.898333269,-87.62750777,"(41.898333269, -87.62750777)"
10225312,HY412422,09/06/2015 04:40:00 AM,048XX N WESTERN AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,2031,020,47,4,03,1159485,1932302,2015,02/10/2018 03:50:01 PM,41.969959151,-87.688947636,"(41.969959151, -87.688947636)"
10225313,HY412419,09/06/2015 02:30:00 AM,002XX E ONTARIO ST,0810,THEFT,OVER $500,SIDEWALK,false,false,1834,018,42,8,06,1177968,1904539,2015,02/10/2018 03:50:01 PM,41.893375089,-87.62183272,"(41.893375089, -87.62183272)"
10225314,HY412407,09/06/2015 03:32:00 AM,045XX W JACKSON BLVD,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,1113,011,28,26,08B,1146319,1898306,2015,09/17/2015 11:37:18 AM,41.876932377,-87.738227419,"(41.876932377, -87.738227419)"
10225315,HY412417,09/06/2015 04:00:00 AM,050XX N HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1712,017,39,14,08B,1149149,1933101,2015,02/10/2018 03:50:01 PM,41.972358697,-87.72693294,"(41.972358697, -87.72693294)"
10225316,HY412431,09/06/2015 05:30:00 AM,005XX W VAN BUREN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,0121,001,2,28,14,1172646,1898435,2015,02/10/2018 03:50:01 PM,41.876744768,-87.641559043,"(41.876744768, -87.641559043)"
10225320,HY412333,09/06/2015 02:17:00 AM,018XX W HURON ST,0550,ASSAULT,AGGRAVATED PO: HANDGUN,ALLEY,true,false,1221,012,1,24,04A,1163912,1904710,2015,02/10/2018 03:50:01 PM,41.89415257,-87.673450286,"(41.89415257, -87.673450286)"
10225321,HY412442,09/06/2015 04:45:00 AM,098XX S MERRILL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,false,false,0431,004,7,51,07,1192394,1840222,2015,02/10/2018 03:50:01 PM,41.716545037,-87.570947551,"(41.716545037, -87.570947551)"
10225322,HY412461,09/06/2015 06:30:00 AM,051XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0231,002,3,40,06,1178468,1871084,2015,02/10/2018 03:50:01 PM,41.80156088,-87.621015557,"(41.80156088, -87.621015557)"
11645568,JC212803,12/18/2018 11:00:00 AM,032XX N WILTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1924,019,44,6,11,,,2018,04/06/2019 04:04:43 PM,,,
10225323,HY412406,09/06/2015 04:15:00 AM,062XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,false,0311,003,20,40,14,1179989,1863814,2015,02/10/2018 03:50:01 PM,41.781576603,-87.615660095,"(41.781576603, -87.615660095)"
10225324,HY411848,09/05/2015 05:15:00 PM,069XX S DR MARTIN LUTHER KING JR DR,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,false,false,0322,003,6,69,11,1180120,1858995,2015,02/10/2018 03:50:01 PM,41.768349782,-87.615327329,"(41.768349782, -87.615327329)"
11859727,JC471542,10/13/2019 07:00:00 PM,016XX W ADDISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1922,019,47,6,14,1164930,1923972,2019,10/20/2019 04:03:03 PM,41.946987144,-87.669163602,"(41.946987144, -87.669163602)"
11227517,JB138481,02/10/2013 12:00:00 AM,071XX S LAFAYETTE AVE,0266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,0731,007,6,69,02,,,2013,08/30/2020 03:45:17 PM,,,
10225325,HY411816,09/05/2015 04:40:00 PM,074XX S LANGLEY AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,0323,003,6,69,08B,1182184,1855739,2015,02/10/2018 03:50:01 PM,41.759367459,-87.607862507,"(41.759367459, -87.607862507)"
10225326,HY412411,09/06/2015 03:08:00 AM,025XX W 116TH PL,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,true,false,2212,022,19,75,06,1161376,1827294,2015,09/17/2015 11:37:18 AM,41.681765889,-87.684908533,"(41.681765889, -87.684908533)"
10225327,HY411766,04/15/2015 03:00:00 PM,074XX S SOUTH SHORE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,0334,003,7,43,26,1195764,1856629,2015,02/10/2018 03:50:01 PM,41.761484638,-87.55806373,"(41.761484638, -87.55806373)"
10225328,HY412369,09/06/2015 03:30:00 AM,001XX N LATROBE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,ALLEY,false,false,1523,015,28,25,04B,1141360,1900469,2015,02/10/2018 03:50:01 PM,41.882960832,-87.756382222,"(41.882960832, -87.756382222)"
10225329,HY412426,09/06/2015 04:47:00 AM,084XX S EXCHANGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0423,004,10,46,08B,1197281,1849677,2015,02/10/2018 03:50:01 PM,41.742370198,-87.552735082,"(41.742370198, -87.552735082)"
10225330,HY411429,09/05/2015 10:30:00 AM,021XX W CHURCHILL ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1434,014,32,24,06,1161922,1912168,2015,02/10/2018 03:50:01 PM,41.914659653,-87.680550487,"(41.914659653, -87.680550487)"
10225331,HY411496,09/04/2015 10:30:00 PM,047XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,2521,025,31,19,14,1144582,1915543,2015,02/10/2018 03:50:01 PM,41.924265486,-87.744170588,"(41.924265486, -87.744170588)"
10225338,HY412462,09/06/2015 06:05:00 AM,040XX S DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0213,002,3,38,08B,1176644,1877884,2015,02/10/2018 03:50:01 PM,41.820261979,-87.627499981,"(41.820261979, -87.627499981)"
10225339,HY412456,09/06/2015 03:30:00 AM,024XX W FLOURNOY ST,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,false,false,1135,011,2,28,06,1160317,1896964,2015,02/10/2018 03:50:01 PM,41.872971968,-87.686867896,"(41.872971968, -87.686867896)"
10225340,HY411558,09/05/2015 12:20:00 PM,013XX S LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1011,010,24,29,08B,1151918,1893645,2015,02/10/2018 03:50:01 PM,41.864033702,-87.717792133,"(41.864033702, -87.717792133)"
10225342,HY411520,09/03/2015 02:00:00 AM,045XX S LEAMINGTON AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,ALLEY,false,false,0814,008,23,56,02,1142786,1874148,2015,02/10/2018 03:50:01 PM,41.810705897,-87.751800303,"(41.810705897, -87.751800303)"
